participantId,month,category,amount
43,2023-04,expense,1066
43,2023-04,wage,10633
45,2023-04,expense,1462
45,2023-04,wage,13043
46,2023-04,expense,1233
46,2023-04,wage,5187
47,2023-04,expense,1362
47,2023-04,wage,4793
48,2023-04,expense,1522
48,2023-04,wage,4882
49,2023-04,expense,1121
49,2023-04,wage,12978
50,2023-04,expense,1665
50,2023-04,wage,4832
51,2023-04,expense,1355
51,2023-04,wage,12018
52,2023-04,expense,1834
52,2023-04,wage,2390
53,2023-04,expense,1348
53,2023-04,wage,3876
54,2023-04,expense,2346
54,2023-04,wage,7465
55,2023-04,expense,1702
55,2023-04,wage,1770
56,2023-04,expense,1888
56,2023-04,wage,3111
57,2023-04,expense,1338
57,2023-04,wage,10285
58,2023-04,expense,1090
58,2023-04,wage,12768
59,2023-04,expense,1098
59,2023-04,wage,10368
60,2023-04,expense,1493
60,2023-04,wage,4479
61,2023-04,expense,1363
61,2023-04,wage,4499
62,2023-04,expense,1331
62,2023-04,wage,6951
63,2023-04,expense,1370
63,2023-04,wage,4439
64,2023-04,expense,1368
64,2023-04,wage,4257
65,2023-04,expense,1357
65,2023-04,wage,4189
66,2023-04,expense,2195
66,2023-04,wage,6495
67,2023-04,expense,1250
67,2023-04,wage,4174
68,2023-04,expense,1362
68,2023-04,wage,4063
69,2023-04,expense,1902
69,2023-04,wage,3872
70,2023-04,expense,1522
70,2023-04,wage,2340
71,2023-04,expense,1587
71,2023-04,wage,2331
72,2023-04,expense,1589
72,2023-04,wage,9781
73,2023-04,expense,1393
73,2023-04,wage,6451
74,2023-04,expense,1490
74,2023-04,wage,1617
75,2023-04,expense,1833
75,2023-04,wage,2564
76,2023-04,expense,1152
76,2023-04,wage,4041
77,2023-04,expense,1369
77,2023-04,wage,4416
78,2023-04,expense,1347
78,2023-04,wage,11991
79,2023-04,expense,860
79,2023-04,wage,5237
80,2023-04,expense,1175
80,2023-04,wage,3976
81,2023-04,expense,1830
81,2023-04,wage,5062
82,2023-04,expense,2128
82,2023-04,wage,5535
83,2023-04,expense,884
83,2023-04,wage,5656
84,2023-04,expense,1335
84,2023-04,wage,3875
85,2023-04,expense,1207
85,2023-04,wage,3837
86,2023-04,expense,1305
86,2023-04,wage,3764
87,2023-04,expense,1298
87,2023-04,wage,2129
88,2023-04,expense,1471
88,2023-04,wage,1617
89,2023-04,expense,1258
89,2023-04,wage,5026
90,2023-04,expense,936
90,2023-04,wage,4939
91,2023-04,expense,1367
91,2023-04,wage,1617
92,2023-04,expense,1400
92,2023-04,wage,3700
93,2023-04,expense,1314
93,2023-04,wage,3730
94,2023-04,expense,1290
94,2023-04,wage,6386
95,2023-04,expense,1367
95,2023-04,wage,3383
96,2023-04,expense,1616
96,2023-04,wage,3542
97,2023-04,expense,2013
97,2023-04,wage,5050
98,2023-04,expense,1329
98,2023-04,wage,3495
99,2023-04,expense,1406
99,2023-04,wage,5969
100,2023-04,expense,1680
100,2023-04,wage,3611
101,2023-04,expense,879
101,2023-04,wage,4901
102,2023-04,expense,1343
102,2023-04,wage,9642
103,2023-04,expense,1115
103,2023-04,wage,9225
104,2023-04,expense,1314
104,2023-04,wage,1913
105,2023-04,expense,1761
105,2023-04,wage,2639
106,2023-04,expense,1746
106,2023-04,wage,4777
107,2023-04,expense,1278
107,2023-04,wage,3459
108,2023-04,expense,939
108,2023-04,wage,4876
109,2023-04,expense,1236
109,2023-04,wage,5362
110,2023-04,expense,1333
110,2023-04,wage,4770
111,2023-04,expense,1423
111,2023-04,wage,1600
112,2023-04,expense,1556
112,2023-04,wage,9569
113,2023-04,expense,1895
113,2023-04,wage,5336
114,2023-04,expense,1258
114,2023-04,wage,8405
115,2023-04,expense,1468
115,2023-04,wage,3628
116,2023-04,expense,1275
116,2023-04,wage,11663
117,2023-04,expense,1969
117,2023-04,wage,5162
118,2023-04,expense,1275
118,2023-04,wage,9131
119,2023-04,expense,1552
119,2023-04,wage,8173
120,2023-04,expense,1822
120,2023-04,wage,2797
121,2023-04,expense,1526
121,2023-04,wage,3417
122,2023-04,expense,1091
122,2023-04,wage,4784
123,2023-04,expense,1207
123,2023-04,wage,4725
124,2023-04,expense,1057
124,2023-04,wage,11474
125,2023-04,expense,1334
125,2023-04,wage,11387
126,2023-04,expense,1478
126,2023-04,wage,1761
128,2023-04,expense,1725
128,2023-04,wage,3973
129,2023-04,expense,1526
129,2023-04,wage,3663
130,2023-04,expense,1705
130,2023-04,wage,3315
131,2023-04,expense,1785
131,2023-04,wage,2825
132,2023-04,expense,1478
132,2023-04,wage,7693
133,2023-04,expense,1341
133,2023-04,wage,3292
134,2023-04,expense,885
134,2023-04,wage,4701
135,2023-04,expense,1950
135,2023-04,wage,3409
136,2023-04,expense,1447
136,2023-04,wage,7494
137,2023-04,expense,1336
137,2023-04,wage,1879
138,2023-04,expense,1674
138,2023-04,wage,3240
139,2023-04,expense,1979
139,2023-04,wage,3671
140,2023-04,expense,994
140,2023-04,wage,8997
141,2023-04,expense,1786
141,2023-04,wage,2926
143,2023-04,expense,1831
143,2023-04,wage,4878
144,2023-04,expense,1549
144,2023-04,wage,3349
145,2023-04,expense,1610
145,2023-04,wage,1994
146,2023-04,expense,1599
146,2023-04,wage,3379
147,2023-04,expense,1581
147,2023-04,wage,3122
148,2023-04,expense,1252
148,2023-04,wage,8870
149,2023-04,expense,1506
149,2023-04,wage,1657
150,2023-04,expense,1267
150,2023-04,wage,8242
151,2023-04,expense,1442
151,2023-04,wage,3648
152,2023-04,expense,1360
152,2023-04,wage,3090
153,2023-04,expense,1670
153,2023-04,wage,2545
155,2023-04,expense,1294
155,2023-04,wage,10303
156,2023-04,expense,1629
156,2023-04,wage,3014
157,2023-04,expense,995
157,2023-04,wage,10167
158,2023-04,expense,1440
158,2023-04,wage,6710
159,2023-04,expense,1144
159,2023-04,wage,4634
160,2023-04,expense,1312
160,2023-04,wage,7984
162,2023-04,expense,1575
162,2023-04,wage,2263
163,2023-04,expense,1745
163,2023-04,wage,4636
164,2023-04,expense,2179
164,2023-04,wage,4049
165,2023-04,expense,2098
165,2023-04,wage,5461
166,2023-04,expense,1544
166,2023-04,wage,2994
167,2023-04,expense,2083
167,2023-04,wage,2972
168,2023-04,expense,894
168,2023-04,wage,5778
169,2023-04,expense,951
169,2023-04,wage,2949
170,2023-04,expense,847
170,2023-04,wage,7847
171,2023-04,expense,781
171,2023-04,wage,3197
172,2023-04,expense,1278
172,2023-04,wage,5494
173,2023-04,expense,1183
173,2023-04,wage,5267
174,2023-04,expense,1212
174,2023-04,wage,1701
175,2023-04,expense,885
175,2023-04,wage,2895
176,2023-04,expense,1469
176,2023-04,wage,3023
177,2023-04,expense,1192
177,2023-04,wage,2864
178,2023-04,expense,646
178,2023-04,wage,3499
179,2023-04,expense,1663
179,2023-04,wage,1940
180,2023-04,expense,807
180,2023-04,wage,3266
181,2023-04,expense,1148
181,2023-04,wage,1615
182,2023-04,expense,1391
182,2023-04,wage,1818
183,2023-04,expense,672
183,2023-04,wage,9797
184,2023-04,expense,1353
184,2023-04,wage,2007
185,2023-04,expense,664
185,2023-04,wage,4602
186,2023-04,expense,802
186,2023-04,wage,3925
187,2023-04,expense,664
187,2023-04,wage,3168
188,2023-04,expense,682
188,2023-04,wage,5860
189,2023-04,expense,561
189,2023-04,wage,9119
190,2023-04,expense,1008
190,2023-04,wage,5849
191,2023-04,expense,972
191,2023-04,wage,2844
192,2023-04,expense,566
192,2023-04,wage,4536
193,2023-04,expense,590
193,2023-04,wage,5757
194,2023-04,expense,551
194,2023-04,wage,7843
195,2023-04,expense,621
195,2023-04,wage,9208
196,2023-04,expense,1065
196,2023-04,wage,2314
197,2023-04,expense,1412
197,2023-04,wage,2223
198,2023-04,expense,624
198,2023-04,wage,7588
199,2023-04,expense,1113
199,2023-04,wage,3013
200,2023-04,expense,620
200,2023-04,wage,9047
201,2023-04,expense,645
201,2023-04,wage,4429
202,2023-04,expense,1422
202,2023-04,wage,2409
203,2023-04,expense,1519
203,2023-04,wage,2048
204,2023-04,expense,670
204,2023-04,wage,2960
205,2023-04,expense,909
205,2023-04,wage,4425
206,2023-04,expense,1052
206,2023-04,wage,2764
207,2023-04,expense,570
207,2023-04,wage,4054
208,2023-04,expense,1103
208,2023-04,wage,2717
209,2023-04,expense,549
209,2023-04,wage,4365
210,2023-04,expense,1416
210,2023-04,wage,1617
211,2023-04,expense,581
211,2023-04,wage,7953
212,2023-04,expense,1256
212,2023-04,wage,1821
213,2023-04,expense,581
213,2023-04,wage,3107
214,2023-04,expense,611
214,2023-04,wage,4252
215,2023-04,expense,584
215,2023-04,wage,7375
216,2023-04,expense,582
216,2023-04,wage,4279
217,2023-04,expense,1397
217,2023-04,wage,1747
218,2023-04,expense,1519
218,2023-04,wage,1600
219,2023-04,expense,668
219,2023-04,wage,2059
220,2023-04,expense,1533
220,2023-04,wage,4652
221,2023-04,expense,927
221,2023-04,wage,2850
222,2023-04,expense,1078
222,2023-04,wage,2705
223,2023-04,expense,1455
223,2023-04,wage,2684
224,2023-04,expense,551
224,2023-04,wage,2919
225,2023-04,expense,519
225,2023-04,wage,4256
226,2023-04,expense,1288
226,2023-04,wage,4456
227,2023-04,expense,1066
227,2023-04,wage,2729
228,2023-04,expense,715
228,2023-04,wage,7284
229,2023-04,expense,663
229,2023-04,wage,4730
230,2023-04,expense,758
230,2023-04,wage,7196
231,2023-04,expense,1320
231,2023-04,wage,1617
232,2023-04,expense,1002
232,2023-04,wage,1600
233,2023-04,expense,671
233,2023-04,wage,8853
234,2023-04,expense,1131
234,2023-04,wage,5259
235,2023-04,expense,700
235,2023-04,wage,3656
236,2023-04,expense,700
236,2023-04,wage,2735
237,2023-04,expense,712
237,2023-04,wage,8771
238,2023-04,expense,685
238,2023-04,wage,2596
239,2023-04,expense,1640
239,2023-04,wage,1760
240,2023-04,expense,1298
240,2023-04,wage,5311
241,2023-04,expense,675
241,2023-04,wage,4205
242,2023-04,expense,605
242,2023-04,wage,8714
243,2023-04,expense,1162
243,2023-04,wage,1600
244,2023-04,expense,1189
244,2023-04,wage,2356
245,2023-04,expense,781
245,2023-04,wage,5430
246,2023-04,expense,1602
246,2023-04,wage,1600
247,2023-04,expense,1383
247,2023-04,wage,1617
248,2023-04,expense,666
248,2023-04,wage,7122
249,2023-04,expense,989
249,2023-04,wage,3149
250,2023-04,expense,1059
250,2023-04,wage,2676
251,2023-04,expense,941
251,2023-04,wage,2634
252,2023-04,expense,1438
252,2023-04,wage,4139
253,2023-04,expense,1287
253,2023-04,wage,8570
254,2023-04,expense,1365
254,2023-04,wage,7364
255,2023-04,expense,1800
255,2023-04,wage,1681
257,2023-04,expense,1621
257,2023-04,wage,4044
258,2023-04,expense,1964
258,2023-04,wage,2247
259,2023-04,expense,961
259,2023-04,wage,4169
260,2023-04,expense,1404
260,2023-04,wage,7637
261,2023-04,expense,1722
261,2023-04,wage,4361
263,2023-04,expense,1198
263,2023-04,wage,4162
264,2023-04,expense,1393
264,2023-04,wage,4578
265,2023-04,expense,956
265,2023-04,wage,6981
266,2023-04,expense,2127
266,2023-04,wage,4593
268,2023-04,expense,1338
268,2023-04,wage,4194
269,2023-04,expense,1622
269,2023-04,wage,3953
270,2023-04,expense,1320
270,2023-04,wage,4349
271,2023-04,expense,1351
271,2023-04,wage,3845
272,2023-04,expense,2252
272,2023-04,wage,2812
273,2023-04,expense,1730
273,2023-04,wage,1975
274,2023-04,expense,1831
274,2023-04,wage,2545
275,2023-04,expense,1126
275,2023-04,wage,4122
276,2023-04,expense,1597
276,2023-04,wage,7117
277,2023-04,expense,1933
277,2023-04,wage,2319
278,2023-04,expense,1059
278,2023-04,wage,6528
280,2023-04,expense,936
280,2023-04,wage,6534
281,2023-04,expense,1364
281,2023-04,wage,3702
282,2023-04,expense,962
282,2023-04,wage,4008
283,2023-04,expense,2310
283,2023-04,wage,5482
284,2023-04,expense,1527
284,2023-04,wage,1748
286,2023-04,expense,1544
286,2023-04,wage,3599
287,2023-04,expense,1682
287,2023-04,wage,3748
289,2023-04,expense,2095
289,2023-04,wage,5539
290,2023-04,expense,1139
290,2023-04,wage,8542
291,2023-04,expense,1273
291,2023-04,wage,2647
292,2023-04,expense,1752
292,2023-04,wage,2557
293,2023-04,expense,1213
293,2023-04,wage,3977
294,2023-04,expense,1705
294,2023-04,wage,1828
295,2023-04,expense,1632
295,2023-04,wage,7260
296,2023-04,expense,1450
296,2023-04,wage,6959
297,2023-04,expense,976
297,2023-04,wage,3938
299,2023-04,expense,1341
299,2023-04,wage,3361
300,2023-04,expense,1936
300,2023-04,wage,3903
302,2023-04,expense,1305
302,2023-04,wage,3922
303,2023-04,expense,1618
303,2023-04,wage,6691
304,2023-04,expense,1067
304,2023-04,wage,4313
305,2023-04,expense,2130
305,2023-04,wage,3366
306,2023-04,expense,1258
306,2023-04,wage,3858
307,2023-04,expense,1858
307,2023-04,wage,2300
308,2023-04,expense,1470
308,2023-04,wage,3846
309,2023-04,expense,1584
309,2023-04,wage,4230
310,2023-04,expense,1579
310,2023-04,wage,3952
311,2023-04,expense,1770
311,2023-04,wage,1993
312,2023-04,expense,1049
312,2023-04,wage,3719
313,2023-04,expense,1036
313,2023-04,wage,2534
314,2023-04,expense,1588
314,2023-04,wage,3304
315,2023-04,expense,1233
315,2023-04,wage,7500
316,2023-04,expense,1483
316,2023-04,wage,3625
317,2023-04,expense,1383
317,2023-04,wage,2401
318,2023-04,expense,1358
318,2023-04,wage,3257
319,2023-04,expense,1018
319,2023-04,wage,2336
320,2023-04,expense,1349
320,2023-04,wage,5840
321,2023-04,expense,2347
321,2023-04,wage,4441
322,2023-04,expense,1361
322,2023-04,wage,3521
323,2023-04,expense,2553
323,2023-04,wage,5654
324,2023-04,expense,1118
324,2023-04,wage,3599
325,2023-04,expense,1367
325,2023-04,wage,3193
326,2023-04,expense,1535
326,2023-04,wage,5612
327,2023-04,expense,1018
327,2023-04,wage,3633
328,2023-04,expense,1215
328,2023-04,wage,2257
329,2023-04,expense,952
329,2023-04,wage,6493
330,2023-04,expense,1738
330,2023-04,wage,2764
331,2023-04,expense,1399
331,2023-04,wage,6140
332,2023-04,expense,1159
332,2023-04,wage,6413
333,2023-04,expense,1152
333,2023-04,wage,6301
334,2023-04,expense,1536
334,2023-04,wage,6166
335,2023-04,expense,1408
335,2023-04,wage,7381
336,2023-04,expense,1612
336,2023-04,wage,5627
337,2023-04,expense,1215
337,2023-04,wage,7341
338,2023-04,expense,1736
338,2023-04,wage,2019
339,2023-04,expense,1049
339,2023-04,wage,6146
340,2023-04,expense,1235
340,2023-04,wage,7225
341,2023-04,expense,1137
341,2023-04,wage,3505
342,2023-04,expense,1336
342,2023-04,wage,3144
343,2023-04,expense,1204
343,2023-04,wage,6162
344,2023-04,expense,1495
344,2023-04,wage,3469
345,2023-04,expense,1529
345,2023-04,wage,5472
347,2023-04,expense,1198
347,2023-04,wage,6503
348,2023-04,expense,1556
348,2023-04,wage,3080
349,2023-04,expense,1469
349,2023-04,wage,3315
350,2023-04,expense,1539
350,2023-04,wage,5482
351,2023-04,expense,1271
351,2023-04,wage,5578
353,2023-04,expense,1402
353,2023-04,wage,2222
354,2023-04,expense,1091
354,2023-04,wage,2582
355,2023-04,expense,1939
355,2023-04,wage,5021
357,2023-04,expense,1639
357,2023-04,wage,5381
358,2023-04,expense,1942
358,2023-04,wage,2185
359,2023-04,expense,1864
359,2023-04,wage,2380
360,2023-04,expense,1965
360,2023-04,wage,3357
361,2023-04,expense,1361
361,2023-04,wage,2318
362,2023-04,expense,1950
362,2023-04,wage,2697
363,2023-04,expense,1283
363,2023-04,wage,5035
364,2023-04,expense,973
364,2023-04,wage,3488
365,2023-04,expense,1427
365,2023-04,wage,2126
366,2023-04,expense,1279
366,2023-04,wage,3448
367,2023-04,expense,1524
367,2023-04,wage,3437
368,2023-04,expense,1200
368,2023-04,wage,7191
369,2023-04,expense,1390
369,2023-04,wage,3426
370,2023-04,expense,1873
370,2023-04,wage,4677
371,2023-04,expense,1858
371,2023-04,wage,2936
372,2023-04,expense,1886
372,2023-04,wage,3018
373,2023-04,expense,1901
373,2023-04,wage,3889
374,2023-04,expense,1858
374,2023-04,wage,2228
375,2023-04,expense,1291
375,2023-04,wage,3349
376,2023-04,expense,1471
376,2023-04,wage,3340
377,2023-04,expense,988
377,2023-04,wage,7065
378,2023-04,expense,2184
378,2023-04,wage,2619
379,2023-04,expense,998
379,2023-04,wage,3336
381,2023-04,expense,1675
381,2023-04,wage,2806
385,2023-04,expense,1471
385,2023-04,wage,2770
386,2023-04,expense,1429
386,2023-04,wage,4967
387,2023-04,expense,1552
387,2023-04,wage,2759
388,2023-04,expense,2074
388,2023-04,wage,3891
389,2023-04,expense,1439
389,2023-04,wage,4443
390,2023-04,expense,1874
390,2023-04,wage,2898
391,2023-04,expense,996
391,2023-04,wage,2312
393,2023-04,expense,1875
393,2023-04,wage,2534
394,2023-04,expense,1496
394,2023-04,wage,2749
395,2023-04,expense,1946
395,2023-04,wage,3396
396,2023-04,expense,1591
396,2023-04,wage,5605
397,2023-04,expense,1442
397,2023-04,wage,2767
398,2023-04,expense,1994
398,2023-04,wage,3471
399,2023-04,expense,1206
399,2023-04,wage,3301
400,2023-04,expense,1612
400,2023-04,wage,2730
401,2023-04,expense,1212
401,2023-04,wage,3283
402,2023-04,expense,1766
402,2023-04,wage,1837
403,2023-04,expense,1643
403,2023-04,wage,3041
404,2023-04,expense,1165
404,2023-04,wage,2213
405,2023-04,expense,1607
405,2023-04,wage,3011
408,2023-04,expense,2117
408,2023-04,wage,2301
409,2023-04,expense,1624
409,2023-04,wage,4044
410,2023-04,expense,1290
410,2023-04,wage,3300
411,2023-04,expense,1596
411,2023-04,wage,2727
412,2023-04,expense,1587
412,2023-04,wage,1866
413,2023-04,expense,1636
413,2023-04,wage,6887
414,2023-04,expense,1388
414,2023-04,wage,3425
415,2023-04,expense,1003
415,2023-04,wage,3269
416,2023-04,expense,1482
416,2023-04,wage,5079
417,2023-04,expense,1664
417,2023-04,wage,2362
418,2023-04,expense,1859
418,2023-04,wage,2683
419,2023-04,expense,1664
419,2023-04,wage,2312
420,2023-04,expense,666
420,2023-04,wage,3226
421,2023-04,expense,1223
421,2023-04,wage,4992
422,2023-04,expense,1231
422,2023-04,wage,3741
423,2023-04,expense,661
423,2023-04,wage,3221
424,2023-04,expense,1628
424,2023-04,wage,1600
425,2023-04,expense,1113
425,2023-04,wage,2696
426,2023-04,expense,1160
426,2023-04,wage,3393
427,2023-04,expense,1457
427,2023-04,wage,4140
428,2023-04,expense,660
428,2023-04,wage,3368
429,2023-04,expense,675
429,2023-04,wage,6762
430,2023-04,expense,1362
430,2023-04,wage,2114
431,2023-04,expense,1300
431,2023-04,wage,2643
432,2023-04,expense,1332
432,2023-04,wage,2006
433,2023-04,expense,629
433,2023-04,wage,5626
434,2023-04,expense,1359
434,2023-04,wage,4816
435,2023-04,expense,1688
435,2023-04,wage,1760
436,2023-04,expense,1568
436,2023-04,wage,1600
437,2023-04,expense,1012
437,2023-04,wage,2737
438,2023-04,expense,1199
438,2023-04,wage,3299
439,2023-04,expense,1848
439,2023-04,wage,2268
440,2023-04,expense,844
440,2023-04,wage,3390
441,2023-04,expense,1715
441,2023-04,wage,1760
442,2023-04,expense,1113
442,2023-04,wage,4460
443,2023-04,expense,1613
443,2023-04,wage,1600
444,2023-04,expense,611
444,2023-04,wage,6808
445,2023-04,expense,1367
445,2023-04,wage,4728
446,2023-04,expense,886
446,2023-04,wage,6661
447,2023-04,expense,1423
447,2023-04,wage,3161
448,2023-04,expense,1278
448,2023-04,wage,3227
449,2023-04,expense,953
449,2023-04,wage,3107
450,2023-04,expense,1348
450,2023-04,wage,2511
451,2023-04,expense,783
451,2023-04,wage,3145
452,2023-04,expense,1669
452,2023-04,wage,1723
453,2023-04,expense,1207
453,2023-04,wage,1680
454,2023-04,expense,924
454,2023-04,wage,5356
455,2023-04,expense,921
455,2023-04,wage,3136
456,2023-04,expense,1358
456,2023-04,wage,1735
457,2023-04,expense,677
457,2023-04,wage,3282
458,2023-04,expense,1086
458,2023-04,wage,3105
459,2023-04,expense,1472
459,2023-04,wage,4269
460,2023-04,expense,1306
460,2023-04,wage,2228
461,2023-04,expense,703
461,2023-04,wage,5298
462,2023-04,expense,1614
462,2023-04,wage,1600
463,2023-04,expense,1069
463,2023-04,wage,2993
464,2023-04,expense,1391
464,2023-04,wage,2872
465,2023-04,expense,875
465,2023-04,wage,3414
466,2023-04,expense,881
466,2023-04,wage,3102
467,2023-04,expense,1236
467,2023-04,wage,2505
468,2023-04,expense,1173
468,2023-04,wage,2475
469,2023-04,expense,1223
469,2023-04,wage,4277
470,2023-04,expense,572
470,2023-04,wage,2281
471,2023-04,expense,588
471,2023-04,wage,6555
472,2023-04,expense,1683
472,2023-04,wage,2077
473,2023-04,expense,1346
473,2023-04,wage,4186
474,2023-04,expense,598
474,2023-04,wage,6536
475,2023-04,expense,1101
475,2023-04,wage,6279
476,2023-04,expense,969
476,2023-04,wage,3394
477,2023-04,expense,1251
477,2023-04,wage,2444
478,2023-04,expense,1095
478,2023-04,wage,4174
479,2023-04,expense,1464
479,2023-04,wage,1781
480,2023-04,expense,932
480,2023-04,wage,3077
481,2023-04,expense,1218
481,2023-04,wage,2087
482,2023-04,expense,856
482,2023-04,wage,3065
483,2023-04,expense,874
483,2023-04,wage,6171
484,2023-04,expense,1497
484,2023-04,wage,2363
485,2023-04,expense,852
485,2023-04,wage,2198
486,2023-04,expense,927
486,2023-04,wage,2220
487,2023-04,expense,1310
487,2023-04,wage,4059
488,2023-04,expense,1177
488,2023-04,wage,1655
489,2023-04,expense,701
489,2023-04,wage,5289
490,2023-04,expense,995
490,2023-04,wage,3096
